-0.568511800,-0.000002870
-0.576512900,-0.000002894
-0.584484700,-0.000002933
-0.592477100,-0.000003009
-0.600492900,-0.000003045
-0.608526000,-0.000003065
-0.616538700,-0.000003135
-0.624557500,-0.000003201
-0.632576400,-0.000003234
-0.640563700,-0.000003270
-0.648547800,-0.000003326
-0.656528400,-0.000003376
-0.664576000,-0.000003450
-0.672572000,-0.000003480
-0.680577900,-0.000003551
-0.688568400,-0.000003582
-0.696526100,-0.000003630
-0.704534400,-0.000003623
-0.712543500,-0.000003689
-0.720531500,-0.000003729
-0.728547600,-0.000003779
-0.736583500,-0.000003801
-0.744575600,-0.000003849
-0.752534700,-0.000003896
-0.760531200,-0.000003957
-0.768531100,-0.000003993
-0.776531500,-0.000004022
-0.784538300,-0.000004042
-0.792532000,-0.000004086
-0.800529500,-0.000004120
-0.808512500,-0.000004173
-0.816530500,-0.000004203
-0.824574000,-0.000004238
-0.832595100,-0.000004289
-0.840595400,-0.000004301
-0.848599400,-0.000004374
-0.856579600,-0.000004402
-0.864581900,-0.000004441
-0.872578000,-0.000004477
-0.880561800,-0.000004514
-0.888576000,-0.000004543
-0.896554100,-0.000004568
-0.904578400,-0.000004599
-0.912571600,-0.000004654
-0.920576000,-0.000004693
-0.928590300,-0.000004724
-0.936572800,-0.000004736
-0.944557400,-0.000004770
-0.952566900,-0.000004821
-0.960551100,-0.000004857
-0.968529200,-0.000004888
-0.976511700,-0.000004922
-0.984538700,-0.000004957
-0.992502600,-0.000004972
-1.000441000,-0.000005277
,
-1.000430000,-0.000005294
-0.993201900,-0.000005232
-0.985000400,-0.000005258
-0.976854700,-0.000005286
-0.968751200,-0.000005310
-0.960687300,-0.000005328
-0.952605100,-0.000005332
-0.944516900,-0.000005343
-0.936500500,-0.000005344
-0.928490500,-0.000005343
-0.920448100,-0.000005361
-0.912425000,-0.000005357
-0.904421900,-0.000005354
-0.896403600,-0.000005349
-0.888365500,-0.000005352
-0.880371200,-0.000005349
-0.872334900,-0.000005332
-0.864332100,-0.000005330
-0.856313600,-0.000005345
-0.848320100,-0.000005343
-0.840299700,-0.000005345
-0.832306300,-0.000005350
-0.824274500,-0.000005330
-0.816217100,-0.000005334
-0.808223400,-0.000005336
-0.800207900,-0.000005338
-0.792185400,-0.000005334
-0.784176600,-0.000005336
-0.776181000,-0.000005340
-0.768179000,-0.000005340
-0.760165900,-0.000005328
-0.752211000,-0.000005320
-0.744206700,-0.000005315
-0.736207300,-0.000005308
-0.728202400,-0.000005286
-0.720186400,-0.000005284
-0.712175400,-0.000005282
-0.704172200,-0.000005280
-0.696169900,-0.000005275
-0.688193600,-0.000005280
-0.680202800,-0.000005249
-0.672203300,-0.000005242
-0.664182100,-0.000005222
-0.656185300,-0.000005212
-0.648173000,-0.000005223
-0.640157500,-0.000005201
-0.632144500,-0.000005209
-0.624138100,-0.000005192
-0.616109100,-0.000005182
-0.608093300,-0.000005189
-0.600090900,-0.000005191
-0.592096000,-0.000005161
-0.584098800,-0.000005144
-0.576104000,-0.000005138
-0.568095600,-0.000005117
-0.560104700,-0.000005110
-0.552093200,-0.000005086
-0.544077600,-0.000005063
-0.536082100,-0.000005039
-0.528077400,-0.000005032
-0.520078200,-0.000005065
-0.512064700,-0.000004994
-0.504088100,-0.000005010
-0.496103600,-0.000005001
-0.488097600,-0.000004989
-0.480100500,-0.000004935
-0.472105100,-0.000004941
-0.464083700,-0.000004899
-0.456063100,-0.000004915
-0.448055900,-0.000004845
-0.440068200,-0.000004867
-0.432066500,-0.000004829
-0.424034900,-0.000004845
-0.416066400,-0.000004807
-0.407988500,-0.000004809
-0.399988900,-0.000004740
-0.391990000,-0.000004720
-0.383984100,-0.000004721
-0.375984500,-0.000004686
-0.367981700,-0.000004655
-0.359938900,-0.000004632
-0.351926600,-0.000004566
-0.343940000,-0.000004531
-0.335963100,-0.000004542
-0.327954400,-0.000004519
-0.319940100,-0.000004413
-0.311958700,-0.000004399
-0.303953200,-0.000004388
-0.295934900,-0.000004413
-0.287935700,-0.000004411
-0.279947600,-0.000004314
-0.271947600,-0.000004253
-0.263950800,-0.000004241
-0.255938500,-0.000004160
-0.247945200,-0.000004081
-0.239956100,-0.000004070
-0.231964400,-0.000004058
-0.223952400,-0.000003967
-0.215937700,-0.000003915
-0.207906300,-0.000003913
-0.199859900,-0.000003811
-0.191884800,-0.000003779
-0.183917400,-0.000003747
-0.175894000,-0.000003680
-0.167893200,-0.000003605
-0.159884000,-0.000003552
-0.151857200,-0.000003518
-0.143865000,-0.000003465
-0.135853500,-0.000003444
-0.129870600,-0.000003352
-0.120087800,-0.000003251
-0.112646800,-0.000003144
-0.103857200,-0.000003088
-0.095867030,-0.000003060
-0.087864650,-0.000002912
-0.079847980,-0.000002764
-0.071824970,-0.000002713
-0.063825760,-0.000002611
-0.055831310,-0.000002598
-0.047838000,-0.000002445
-0.039859480,-0.000002312
-0.031842820,-0.000002265
-0.023843610,-0.000002176
-0.015848370,-0.000001995
-0.007846003,-0.000001807
0.000220551,-0.000001730
