[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1711706802.765000 3/29/2024, 7:06:42 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, NWF24-C-P8
INFO, WEIGHT, 0.100
INFO, AREA, 0.000
INFO, LENGTH, 0.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: ZFC_FC.190512-3K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1711709977.547,,0.000000e+000,1.624484e+002,1.094669e-002,0.000000e+000,1.296847e-002,0.000000e+000,3,9.921190e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,8.132019e-001,0,0,0,
1711710029.468,,0.000000e+000,1.650583e+002,1.086713e-002,0.000000e+000,1.247727e-002,0.000000e+000,3,9.921554e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.911041e-001,0,0,0,
1711710091.153,,0.000000e+000,1.682332e+002,1.077315e-002,0.000000e+000,1.209574e-002,0.000000e+000,3,9.921122e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,8.007050e-001,0,0,0,
1711710154.078,,0.000000e+000,1.712838e+002,1.067558e-002,0.000000e+000,1.143839e-002,0.000000e+000,3,9.922073e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.845886e-001,0,0,0,
1711710216.521,,0.000000e+000,1.744525e+002,1.058134e-002,0.000000e+000,1.095202e-002,0.000000e+000,3,9.922099e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,1.075897e+000,0,0,0,
1711710272.698,,0.000000e+000,1.773067e+002,1.049492e-002,0.000000e+000,1.039326e-002,0.000000e+000,3,9.922283e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.508972e-001,0,0,0,
1711710333.123,,0.000000e+000,1.802725e+002,1.039973e-002,0.000000e+000,9.878146e-003,0.000000e+000,3,9.922338e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.640045e-001,0,0,0,
1711710391.334,,0.000000e+000,1.832213e+002,1.031066e-002,0.000000e+000,9.220758e-003,0.000000e+000,3,9.921443e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.497986e-001,0,0,0,
1711710459.051,,0.000000e+000,1.866036e+002,1.020652e-002,0.000000e+000,8.601941e-003,0.000000e+000,3,9.921815e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.373932e-001,0,0,0,
1711710511.732,,0.000000e+000,1.892625e+002,1.012616e-002,0.000000e+000,8.035295e-003,0.000000e+000,3,9.921778e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,8.401947e-001,0,0,0,
1711710570.154,,0.000000e+000,1.922077e+002,1.003634e-002,0.000000e+000,7.465794e-003,0.000000e+000,3,9.922591e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,6.026917e-001,0,1,0,
1711710634.078,,0.000000e+000,1.953571e+002,9.939200e-003,0.000000e+000,6.842260e-003,0.000000e+000,3,9.922923e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,7.017975e-001,0,1,0,
1711710701.256,,0.000000e+000,1.987560e+002,9.839779e-003,0.000000e+000,6.162374e-003,0.000000e+000,3,9.922459e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,7.149048e-001,0,1,0,
1711710753.415,,0.000000e+000,2.013629e+002,9.761740e-003,0.000000e+000,5.666923e-003,0.000000e+000,3,9.923118e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.132996e-001,0,1,0,
1711710813.108,,0.000000e+000,2.042696e+002,9.672727e-003,0.000000e+000,5.287172e-003,0.000000e+000,3,9.922670e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.167938e-001,0,1,0,
1711710877.282,,0.000000e+000,2.074759e+002,9.577706e-003,0.000000e+000,4.861247e-003,0.000000e+000,3,9.923583e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.897003e-001,0,0,0,
1711710942.984,,0.000000e+000,2.108080e+002,9.485005e-003,0.000000e+000,4.571019e-003,0.000000e+000,3,9.921782e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,8.294983e-001,0,0,0,
1711710993.851,,0.000000e+000,2.133670e+002,9.411133e-003,0.000000e+000,4.285572e-003,0.000000e+000,3,9.921590e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,8.135986e-001,0,0,0,
1711711055.017,,0.000000e+000,2.163986e+002,9.323221e-003,0.000000e+000,3.974358e-003,0.000000e+000,3,9.922882e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,8.058014e-001,0,0,0,
1711711115.722,,0.000000e+000,2.194464e+002,9.235014e-003,0.000000e+000,3.698993e-003,0.000000e+000,3,9.922178e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,8.970032e-001,0,0,0,
1711711179.441,,0.000000e+000,2.226753e+002,9.144883e-003,0.000000e+000,3.292913e-003,0.000000e+000,3,9.922080e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,7.357941e-001,0,0,0,
1711711231.393,,0.000000e+000,2.252370e+002,9.072214e-003,0.000000e+000,2.985078e-003,0.000000e+000,3,9.921989e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,7.192993e-001,0,0,0,
1711711293.837,,0.000000e+000,2.284050e+002,8.986095e-003,0.000000e+000,2.450902e-003,0.000000e+000,3,9.922271e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,5.000000e-001,5,1,9.087982e-001,0,0,0,
