tab	samples
sample	site	specimens	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	height	geologic_classes	geologic_types	lithologies	analysts	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes	result_quality	location	tilt_correction
PKSJ-3	PKSJ	PKSJ-3B:PKSJ-3C:PKSJ-3D:PKSJ-3E	   52.8 	lt	  232.9 	   -9.2 	     4 	4 	4 	0 	3.2506 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	-41.3	0.0	0.0	88.7	-11.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSJ-3	PKSJ	PKSJ-3B:PKSJ-3C:PKSJ-3D:PKSJ-3E	   12.6 	mt	  177.0 	  -28.4 	    54 	4 	4 	0 	3.9445 	0	601					pmagpy-4.3.7: demag_gui.v.3.0	-41.3	0.0	0.0	88.7	-11.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSJ	0
PKSK-1	PKSK	PKSK-1A:PKSK-1B:PKSK-1C	   51.2 	lt	  180.9 	  -16.4 	     7 	3 	3 	0 	2.7090 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	1.7	0.0	0.0	88.7	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
PKSK-1	PKSK	PKSK-1A:PKSK-1B:PKSK-1C	    6.0 	mt	  174.0 	  -29.9 	   424 	3 	3 	0 	2.9953 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	1.7	0.0	0.0	88.7	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
PKSK-2	PKSK	PKSK-2A:PKSK-2B:PKSK-2C:PKSK-2D:PKSK-2E:PKSK-2F	   26.4 	lt	  256.8 	   16.1 	     7 	6 	6 	0 	5.3232 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	150.7	0.0	0.0	88.7	-18.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
PKSK-2	PKSK	PKSK-2A:PKSK-2B:PKSK-2C:PKSK-2D:PKSK-2E:PKSK-2F	    4.9 	mt	  217.9 	  -32.7 	   186 	6 	6 	0 	5.9732 	0	553					pmagpy-4.3.7: demag_gui.v.3.0	150.7	0.0	0.0	88.7	-18.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSK	0
WBEA-1	WBEA	WBEA-1B:WBEA-1C:WBEA-1D:WBEA-1E:WBEA-1F:WBEA-1G:WBEA-1H:WBEA-1I	   72.4 	lt	   52.3 	   24.3 	     2 	8 	8 	0 	3.4696 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	-0.4	0.0	0.0	90.0	-22.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WBEA	0
WBEA-1	WBEA	WBEA-1B:WBEA-1C:WBEA-1D:WBEA-1E:WBEA-1F:WBEA-1G:WBEA-1H:WBEA-1I	    7.1 	mt	  167.5 	  -35.0 	    61 	8 	8 	0 	7.8854 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	-0.4	0.0	0.0	90.0	-22.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO:DE-BFL-O	g	WBEA	0
WBEA-2	WBEA	WBEA-2B:WBEA-2C:WBEA-2D	   29.5 	lt	  124.7 	  -30.7 	    19 	3 	3 	0 	2.8923 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	78.6	0.0	0.0	90.0	-8.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WBEA	0
WBEA-2	WBEA	WBEA-2B:WBEA-2C:WBEA-2D	    6.2 	mt	  165.8 	  -30.6 	   402 	3 	3 	0 	2.9950 	0	1397					pmagpy-4.3.7: demag_gui.v.3.0	78.6	0.0	0.0	90.0	-8.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	WBEA	0
