tab	samples
sample	site	specimens	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	height	geologic_classes	geologic_types	lithologies	analysts	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes	result_quality	location	tilt_correction
PKQA-3F	PKQA	PKQA-3F		lt	326.9	69.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	200.7	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-3G	PKQA												0						200.7	0.0	0.0	88.7	-49.0					
PKQA-3H	PKQA												0						200.7	0.0	0.0	88.7	-49.0					
PKQA-4	PKQA												0						220.4	0.0	0.0	88.7	-42.0					
PKQA-4A	PKQA												0						220.4	0.0	0.0	88.7	-42.0					
PKQA-4B	PKQA	PKQA-4B		lt	322.8	69.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4B	PKQA	PKQA-4B		mt	307.3	75.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4C	PKQA	PKQA-4C		lt	357.3	76.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4C	PKQA	PKQA-4C		mt	294.4	70.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4D	PKQA	PKQA-4D		lt	308.6	73.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4D	PKQA	PKQA-4D		mt	290.1	70.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4E	PKQA	PKQA-4E		lt	46.9	88.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4E	PKQA	PKQA-4E		mt	301.6	74.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4F	PKQA	PKQA-4F		lt	77.2	80.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4F	PKQA	PKQA-4F		mt	305.0	77.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4G	PKQA	PKQA-4G		lt	293.9	72.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4G	PKQA	PKQA-4G		mt	303.8	73.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	220.4	0.0	0.0	88.7	-42.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-4H	PKQA												0						220.4	0.0	0.0	88.7	-42.0					
PKQA-5	PKQA												0						189.4	0.0	0.0	88.7	-49.0					
PKQA-5A	PKQA												0						189.4	0.0	0.0	88.7	-49.0					
PKQA-5B	PKQA	PKQA-5B		mt	137.2	11.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5B	PKQA	PKQA-5B		lt	124.4	27.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5C	PKQA	PKQA-5C		mt	138.8	9.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5C	PKQA	PKQA-5C		lt	122.7	27.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5D	PKQA	PKQA-5D		lt	120.8	30.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5D	PKQA	PKQA-5D		mt	137.4	10.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5E	PKQA	PKQA-5E		mt	137.3	10.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5E	PKQA	PKQA-5E		lt	121.0	29.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5F	PKQA	PKQA-5F		lt	121.8	27.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5F	PKQA	PKQA-5F		mt	139.8	6.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5G	PKQA	PKQA-5G		mt	138.4	6.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5G	PKQA	PKQA-5G		lt	118.7	29.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5H	PKQA	PKQA-5H		lt	116.3	33.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5H	PKQA	PKQA-5H		mt	139.2	6.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5I	PKQA	PKQA-5I		lt	122.1	28.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5I	PKQA	PKQA-5I		mt	141.8	3.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5J	PKQA	PKQA-5J		lt	118.6	30.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5J	PKQA	PKQA-5J		mt	143.6	-0.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5K	PKQA	PKQA-5K		lt	124.6	24.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5K	PKQA	PKQA-5K		mt	144.2	-1.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5L	PKQA	PKQA-5L		mt	142.1	-0.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5L	PKQA	PKQA-5L		lt	114.6	34.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5M	PKQA	PKQA-5M		mt	145.6	-3.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5M	PKQA	PKQA-5M		lt	125.8	23.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5N	PKQA	PKQA-5N		lt	124.3	26.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5N	PKQA	PKQA-5N		mt	141.6	0.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5O	PKQA	PKQA-5O		lt	127.2	24.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5O	PKQA	PKQA-5O		mt	142.5	-0.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5P	PKQA	PKQA-5P		lt	117.6	37.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5P	PKQA	PKQA-5P		mt	145.1	-1.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	189.4	0.0	0.0	88.7	-49.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-5Q	PKQA												0						189.4	0.0	0.0	88.7	-49.0					
PKQA-6	PKQA												0						190.7	0.0	0.0	88.7	-54.0					
PKQA-6A	PKQA												0						190.7	0.0	0.0	88.7	-54.0					
PKQA-6B	PKQA	PKQA-6B		mt	135.3	-5.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6B	PKQA	PKQA-6B		lt	128.9	-2.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6C	PKQA	PKQA-6C		lt	128.0	-0.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6C	PKQA	PKQA-6C		mt	137.3	-7.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6D	PKQA	PKQA-6D		mt	129.4	-0.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6D	PKQA	PKQA-6D		lt	136.1	-12.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6E	PKQA	PKQA-6E		lt	124.3	2.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6E	PKQA	PKQA-6E		mt	149.5	-15.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6F	PKQA	PKQA-6F		lt	108.5	22.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6F	PKQA	PKQA-6F		mt	147.3	-15.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6G	PKQA	PKQA-6G		lt	124.1	3.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6G	PKQA	PKQA-6G		mt	141.9	-8.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6H	PKQA	PKQA-6H		mt	141.6	-6.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6H	PKQA	PKQA-6H		lt	117.6	11.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6I	PKQA	PKQA-6I		mt	142.2	-7.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6I	PKQA	PKQA-6I		lt	112.0	17.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6J	PKQA	PKQA-6J		lt	126.2	0.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6J	PKQA	PKQA-6J		mt	138.7	-4.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6K	PKQA	PKQA-6K		lt	115.4	13.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6K	PKQA	PKQA-6K		mt	151.0	-16.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	190.7	0.0	0.0	88.7	-54.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-6L	PKQA												0						190.7	0.0	0.0	88.7	-54.0					
PKQA-6M	PKQA												0						190.7	0.0	0.0	88.7	-54.0					
PKQA-7	PKQA												0						265.9	0.0	0.0	88.7	-57.0					
PKQA-7A	PKQA												0						265.9	0.0	0.0	88.7	-57.0					
PKQA-7B	PKQA	PKQA-7B		lt	97.4	18.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7B	PKQA	PKQA-7B		mt	116.6	13.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7C	PKQA	PKQA-7C		lt	109.3	16.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7C	PKQA	PKQA-7C		mt	112.4	19.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7D	PKQA	PKQA-7D		mt	114.0	23.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7D	PKQA	PKQA-7D		lt	113.8	17.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7E	PKQA	PKQA-7E		mt	120.9	24.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7E	PKQA	PKQA-7E		lt	113.4	22.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7F	PKQA	PKQA-7F		lt	122.8	21.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7F	PKQA	PKQA-7F		mt	124.6	28.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7G	PKQA	PKQA-7G		lt	118.6	27.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7G	PKQA	PKQA-7G		mt	125.2	35.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7H	PKQA	PKQA-7H		lt	124.5	28.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7H	PKQA	PKQA-7H		mt	126.6	39.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7I	PKQA	PKQA-7I		lt	128.4	29.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7I	PKQA	PKQA-7I		mt	137.2	40.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7J	PKQA	PKQA-7J		lt	127.6	33.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7J	PKQA	PKQA-7J		mt	136.0	46.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7K	PKQA	PKQA-7K		lt	127.2	36.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7K	PKQA	PKQA-7K		mt	136.4	51.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	265.9	0.0	0.0	88.7	-57.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-7L	PKQA												0						265.9	0.0	0.0	88.7	-57.0					
PKQA-8	PKQA												0						248.3	0.0	0.0	88.7	-50.0					
PKQA-8A	PKQA												0						248.3	0.0	0.0	88.7	-50.0					
PKQA-8B	PKQA	PKQA-8B		mt	126.2	40.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8B	PKQA	PKQA-8B		lt	131.2	37.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8C	PKQA	PKQA-8C		lt	127.0	40.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8C	PKQA	PKQA-8C		mt	130.1	40.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8D	PKQA	PKQA-8D		lt	130.3	39.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8D	PKQA	PKQA-8D		mt	128.7	43.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8E	PKQA	PKQA-8E		lt	133.3	39.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8E	PKQA	PKQA-8E		mt	128.9	45.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8F	PKQA	PKQA-8F		mt	132.1	47.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8F	PKQA	PKQA-8F		lt	134.7	40.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8G	PKQA	PKQA-8G		lt	128.6	47.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8G	PKQA	PKQA-8G		mt	133.8	50.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
PKQA-8H	PKQA	PKQA-8H		lt	131.8	47.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.3	0.0	0.0	88.7	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKQA	
